68,139,Word Break,Medium,"Array,Hash Table,String,Dynamic Programming,Trie,Memoization"
69,155,Min Stack,Medium,"Stack,Design"
70,176,Second Highest Salary,Medium,Database
71,189,Rotate Array,Medium,"Array,Math,Two Pointers"
72,237,Delete Node in a Linked List,Medium,Linked List
73,238,Product of Array Except Self,Medium,"Array,Prefix Sum"
74,239,Sliding Window Maximum,Hard,"Array,Queue,Sliding Window,Heap (Priority Queue),Monotonic Queue"
75,330,Patching Array,Hard,"Array,Greedy"
76,480,Sliding Window Median,Hard,"Array,Hash Table,Sliding Window,Heap (Priority Queue)"
77,503,Next Greater Element II,Medium,"Array,Stack,Monotonic Stack"
78,540,Single Element in a Sorted Array,Medium,"Array,Binary Search"
79,542,01 Matrix,Medium,"Array,Dynamic Programming,Breadth-First Search,Matrix"
80,630,Course Schedule III,Hard,"Array,Greedy,Sorting,Heap (Priority Queue)"
81,658,Find K Closest Elements,Medium,"Array,Two Pointers,Binary Search,Sliding Window,Sorting,Heap (Priority Queue)"
82,675,Cut Off Trees for Golf Event,Hard,"Array,Breadth-First Search,Heap (Priority Queue),Matrix"
83,718,Maximum Length of Repeated Subarray,Medium,"Array,Binary Search,Dynamic Programming,Sliding Window,Rolling Hash,Hash Function"
84,752,Open the Lock,Medium,"Array,Hash Table,String,Breadth-First Search"
85,918,Maximum Sum Circular Subarray,Medium,"Array,Divide and Conquer,Dynamic Programming,Queue,Monotonic Queue"
86,939,Minimum Area Rectangle,Medium,"Array,Hash Table,Math,Geometry,Sorting"
87,1071,Greatest Common Divisor of Strings,Easy,"Math,String"
88,1219,Path with Maximum Gold,Medium,"Array,Backtracking,Matrix"
89,1248,Count Number of Nice Subarrays,Medium,"Array,Hash Table,Math,Sliding Window"
90,1326,Minimum Number of Taps to Open to Water a Garden,Hard,"Array,Dynamic Programming,Greedy"
91,1376,Time Needed to Inform All Employees,Medium,"Tree,Depth-First Search,Breadth-First Search"
92,1700,Number of Students Unable to Eat Lunch,Easy,"Array,Stack,Queue,Simulation"
93,2064,Minimized Maximum of Products Distributed to Any Store,Medium,"Array,Binary Search"
94,2551,Put Marbles in Bags,Hard,"Array,Greedy,Sorting,Heap (Priority Queue)"
