1,13,Roman to Integer,Easy,"Hash Table,Math,String"
2,121,Best Time to Buy and Sell Stock,Easy,"Array,Dynamic Programming"
3,295,Find Median from Data Stream,Hard,"Two Pointers,Design,Sorting,Heap (Priority Queue),Data Stream"
4,346,Moving Average from Data Stream,Easy,"Array,Design,Queue,Data Stream"
5,392,Is Subsequence,Easy,"Two Pointers,String,Dynamic Programming"
6,678,Valid Parenthesis String,Medium,"String,Dynamic Programming,Stack,Greedy"
